Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5845687029144541,-2.2181147975073867,0.4403153857362444,3,Loki
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.1215618878326894,-2.3947606388571794,0.40695410286311023,3,Newton Coin
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.1453438523833525,0.9984686591244147,-0.613731262330843,0,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.29714900965392943,0.7988284030713043,-0.3189333808673302,0,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.18237144971160463,-2.1283097321509103,0.450958655375535,3,MassGrid
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.34690653615801603,1.9030992932995392,-0.6785521012401555,0,TheVig
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.32611779579615874,-2.317542129064024,0.43415812239787355,3,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.3414092257988748,0.9996259567253782,-0.609606097994618,0,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.19595278040548025,1.5887193640833155,-0.35180279366702766,0,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.24308621555435,0.20480657078006115,-0.5011524070664057,0,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.3510167372562987,1.45716681416354,-0.21719761458941558,0,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.2671272805887605,0.6087842901219446,-0.06802506637489267,0,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0139014289038522,1.663188072614332,-0.12503837621041364,0,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.19810334860405648,-1.2744560435156045,0.25392510877385965,3,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.17999412933503567,-2.078582765608366,0.4494923093269509,3,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.22011221395903127,-0.8980128082972011,0.10386451663550697,3,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3693585216401026,0.8535731726589206,-0.3106264061241771,0,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.35542455506192067,1.4574888948430849,-0.21715185579405608,0,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.4002657010399682,1.658308954465964,-0.507815377523146,0,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.17782113882319145,0.7902507805051782,-0.32019464317965546,0,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.3485338133112004,0.8105787471670092,-0.33434391986389406,0,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.3541439788200178,1.457471804494969,-0.21717728626873972,0,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.1700589336607511,-1.1283991529784037,-0.04505732510334905,3,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.33511036098372937,0.999153055985126,-0.6096694824097773,0,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.11923759551082273,-2.2283580550672637,0.48272089958174774,3,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.15297863322122257,-2.200201715839892,0.4578402045388185,3,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.12282847858620063,-0.6944961872891184,0.050281127811302,3,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.1075478850114893,-2.272926595897071,0.3935671787008059,3,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.34701795145927705,1.02921174702218,-0.17001511405456757,0,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.3916274680431757,1.2300312518206213,-0.460683638119807,0,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.2943940146730607,0.798757691246879,-0.3189827048605104,0,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.3670105164538629,1.567885813486361,-0.07512146959307645,0,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.10067985901971162,-1.318668933582836,0.20502186689058324,3,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.3465675286872334,0.8826064765468652,-0.46290343571437537,0,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3468791286689411,1.0291830320226352,-0.170013608260314,0,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.22008356509870364,-0.8980148366379834,0.10386420890269384,3,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.20165866473138286,0.9909084042945169,-0.6112939726599911,0,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.31664204890813596,1.5966146418818157,0.577831118734291,0,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.19753079219470188,-1.274495093547621,0.25391872267553095,3,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.39685282150007833,2.5863903320174426,16.14705389392623,1,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.02768250235739182,-1.9694856182707505,0.3928093675486099,3,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.2513817290699775,1.2328184501469472,-0.22357659110285827,0,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.16330844719185406,-2.147634218288496,0.41252429465664164,3,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.1408545308105554,-1.3184272372439054,0.2058664077696135,3,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.584993251877254,1.0596455152162876,-0.27916225496089125,0,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.13744264337341147,1.0359871534740175,-0.17569597317372412,0,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.3922955005388314,-2.320635177340302,0.43319459334835286,3,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.39956024215421504,1.6582956110685125,-0.5078287635761997,0,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.1331622085314369,-2.2326527790635726,0.44958933924516126,3,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.1335545584800236,-2.232606487868717,0.4495906159974298,3,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.2597243477463748,-0.040088947344476746,0.12089556850269392,0,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.13920621130740957,-2.15789476871294,0.4287330569384303,3,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.16895095908425922,-1.1284357201213386,-0.04507587175586025,3,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.34193937042658984,0.9996553667768603,-0.6095991142411036,0,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.13101261734061084,-1.9673968699646103,0.3947487390646604,3,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.40001643520858793,1.6583067281164512,-0.507820502199829,0,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.13278614857327703,-1.9672828855063014,0.39476962734172716,3,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.3555415439023165,1.4574907605244276,-0.2171495808558412,0,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.564748745956538,0.9736617717449814,-0.6254000723781898,0,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.19567653747767094,-1.4910303283812842,0.22839056453146894,3,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.34749492999713283,1.029222443827893,-0.17000632920247094,0,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.341422084761069,0.9996255434931013,-0.6096057498275882,0,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.29055774984901944,1.4334771163896107,-0.5143390012490694,0,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.30161145449349125,1.9009423677173836,-0.679205253533628,0,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.3891907595517948,1.2298367753883634,-0.4607063278309761,0,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.140130602013249,-1.318435674931853,0.20585183735574256,3,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.11262728317187601,-0.36467899704027534,-0.024058605019529666,3,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.1389982430360561,-1.3184759595586735,0.2058333447282528,3,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.39185475530370373,1.2300386927417835,-0.460679823923166,0,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.733087436709997,1.859963798038135,-0.12451612562767972,0,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.09307039558923438,0.9878465201859873,-0.6172851808425566,0,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.5262141091511874,-1.1783316624480729,-0.05243539074064072,3,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.3893951440058211,1.230139851621636,-0.4607499296226881,0,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.10341799948522869,-1.6263394581503574,0.299157828907315,3,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.34080711290992144,0.9995597852682582,-0.6096088298947272,0,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.08399467809186623,-2.2361559824903106,0.4490647175927246,3,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.34163267501688493,0.9996407046444235,-0.6096035276497659,0,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.268341895712177,0.608803693489659,-0.06800145252729249,0,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.34215116882167435,0.999664042692473,-0.6095958364079859,0,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.383482114660584,1.229961247058692,-0.46085153493457104,0,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.15361113960935338,-1.128591542147094,-0.04538825911986632,3,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.2558195781737701,0.9946972653414001,-0.6107049438368705,0,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.0927969655956808,0.8165697433402725,-0.36461048399465346,0,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.3792288660915532,1.2297293042108013,-0.46090820031008334,0,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.1406445881379815,-1.318435972794535,0.20586318018171693,3,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.3414295813707544,0.9996761727155662,-0.609613619139284,0,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5457257112896692,-1.1422430002145438,-0.058590887576886436,3,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.3344935353707847,0.9996152271033764,-0.6097563772869772,0,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.2142647357309008,-1.1571687879054775,0.1748901756487985,3,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.3884232494954385,1.230017736528791,-0.460751910614367,0,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.339868383028766,0.9996194419798241,-0.6096389263697393,0, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.36850334557396613,1.567986027221585,-0.07510456493844336,0,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.17013584319952618,-1.1283890136976256,-0.045057243853431975,3,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.16809107185939562,-1.1284537964018766,-0.04509190055242359,3,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.36420200792359503,0.8314737793933054,-0.1272074638841188,0,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.31160222367631235,0.8096009403667446,-0.3586960949071573,0,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.7163811002485376,1.8600462762562118,-0.12416206864556416,0,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.10442493696589002,0.7976751759645913,-0.3229857613968579,0,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.3370630937896764,0.9996063772682059,-0.609698503337959,0,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.350097549441193,0.5022151561047807,-0.26381950281965616,0,FriendshipCoin
J,Multiple,PoW,3332922.5,2800000.0,-0.1279823688041711,-1.8369316673657876,0.3640826688699961,3,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.284689687263653,1.7633703199585054,-0.5885955695767432,0,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.1062552169303663,-2.1723280962512352,0.5314630908201632,3,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.726245925049479,1.8604811892757984,-0.1244478757346168,0,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.15353501084889473,-1.9962666497127226,0.39927158294510023,3,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.7274897639996527,1.8605211609620018,-0.1244815537022619,0,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.24923811592740336,0.6086958415370374,-0.06840417024841106,0,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.17935441555326886,6.007068982814365,9.794561256579296,1,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.36843922926758355,1.5679883573762512,-0.07510634374228001,0,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.049783571887495,1.6894078303880375,-0.9110369615793008,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.4193330964701334,1.8535049520988849,0.2167369381971144,0,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.470298367579447,0.8054694989767059,-0.0678892937000731,0,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.3403133266481971,0.9995387910414352,-0.6096163500813995,0,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.33408786922945954,-2.317581068281644,0.433989147991193,3,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.1330743349472659,-1.9672848581524094,0.3947762736659232,3,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.29754560950043946,0.7988473597175982,-0.3189276731553484,0,BitcoinPlus
